State,ID,District,Students_tested,Reading_proficiency_rate,Average_proficiency,Diff_from_mean_abs
Washington,5309780,White river school district,1788,58.0,54.32355555555556,3.676444444444442
Washington,5309810,White salmon valley school district,654,47.0,54.32355555555556,7.323555555555558
Washington,5309840,Wilbur school district,154,,54.32355555555556,
Washington,5309870,Willapa valley school district,181,,54.32355555555556,
Washington,5309900,Wilson creek school district,78,,54.32355555555556,
Washington,5309930,Winlock school district,351,38.0,54.32355555555556,16.323555555555558
Washington,5309990,Wishkah valley school district,80,,54.32355555555556,
Washington,5310020,Wishram school district,46,,54.32355555555556,
Washington,5310050,Woodland school district,1051,54.0,54.32355555555556,0.3235555555555578
Washington,5310110,Yakima school district,7486,34.0,54.32355555555556,20.323555555555558
Washington,5310140,Yelm school district,2872,53.0,54.32355555555556,1.3235555555555578
Washington,5310170,Zillah school district,710,48.0,54.32355555555556,6.323555555555558
West virginia,5400030,Barbour county schools,1203,33.0,54.32355555555556,21.323555555555558
West virginia,5400060,Berkeley county schools,9300,49.0,54.32355555555556,5.323555555555558
West virginia,5400090,Boone county  schools,2179,46.0,54.32355555555556,8.323555555555558
West virginia,5400120,Braxton county schools,1031,46.0,54.32355555555556,8.323555555555558
West virginia,5400150,Brooke county schools,1561,48.0,54.32355555555556,6.323555555555558
West virginia,5400180,Cabell county schools,6344,44.0,54.32355555555556,10.323555555555558
West virginia,5400210,Calhoun county schools,516,39.0,54.32355555555556,15.323555555555558
West virginia,5400240,Clay county schools,948,52.0,54.32355555555556,2.323555555555558
West virginia,5400270,Doddridge county schools,574,48.0,54.32355555555556,6.323555555555558
West virginia,5400300,Fayette county schools,3282,36.0,54.32355555555556,18.323555555555558
West virginia,5400330,Gilmer county schools,428,49.0,54.32355555555556,5.323555555555558
West virginia,5400360,Grant county schools,858,48.0,54.32355555555556,6.323555555555558
West virginia,5400390,Greenbrier county schools,2575,46.0,54.32355555555556,8.323555555555558
West virginia,5400420,Hampshire county schools,1634,47.0,54.32355555555556,7.323555555555558
West virginia,5400450,Hancock county schools,2115,50.0,54.32355555555556,4.323555555555558
West virginia,5400480,Hardy county schools,1151,45.0,54.32355555555556,9.323555555555558
West virginia,5400510,Harrison county schools,5370,47.0,54.32355555555556,7.323555555555558
West virginia,5400511,Institutional educational programs,202,9.0,54.32355555555556,45.32355555555556
West virginia,5400540,Jackson county schools,2372,49.0,54.32355555555556,5.323555555555558
West virginia,5400570,Jefferson county schools,4580,55.0,54.32355555555556,0.6764444444444422
West virginia,5400600,Kanawha county schools,13744,46.0,54.32355555555556,8.323555555555558
West virginia,5400630,Lewis county schools,1251,36.0,54.32355555555556,18.323555555555558
West virginia,5400660,Lincoln county schools,1813,40.0,54.32355555555556,14.323555555555558
West virginia,5400690,Logan county schools,3030,34.0,54.32355555555556,20.323555555555558
West virginia,5400720,Marion county schools,3968,48.0,54.32355555555556,6.323555555555558
West virginia,5400750,Marshall county schools,2311,41.0,54.32355555555556,13.323555555555558
West virginia,5400780,Mason county schools,2052,40.0,54.32355555555556,14.323555555555558
West virginia,5400810,Mcdowell county schools,1617,32.0,54.32355555555556,22.323555555555558
West virginia,5400840,Mercer county schools,4530,43.0,54.32355555555556,11.323555555555558
West virginia,5400870,Mineral county schools,2040,44.0,54.32355555555556,10.323555555555558
West virginia,5400900,Mingo county schools,2069,44.0,54.32355555555556,10.323555555555558
West virginia,5400930,Monongalia county schools,5582,56.0,54.32355555555556,1.6764444444444422
West virginia,5400960,Monroe county schools,872,45.0,54.32355555555556,9.323555555555558
West virginia,5400990,Morgan county schools,1210,46.0,54.32355555555556,8.323555555555558
West virginia,5401020,Nicholas county schools,1893,47.0,54.32355555555556,7.323555555555558
West virginia,5401050,Ohio county schools,2711,59.0,54.32355555555556,4.676444444444442
West virginia,5401080,Pendleton county schools,462,56.0,54.32355555555556,1.6764444444444422
West virginia,5401110,Pleasants county schools,569,43.0,54.32355555555556,11.323555555555558
West virginia,5401140,Pocahontas county schools,478,43.0,54.32355555555556,11.323555555555558
West virginia,5401170,Preston county schools,2243,39.0,54.32355555555556,15.323555555555558
West virginia,5401200,Putnam county schools,4943,55.0,54.32355555555556,0.6764444444444422
West virginia,5401230,Raleigh county schools,5976,44.0,54.32355555555556,10.323555555555558
West virginia,5401260,Randolph county schools,2029,40.0,54.32355555555556,14.323555555555558
West virginia,5401290,Ritchie county schools,771,47.0,54.32355555555556,7.323555555555558
West virginia,5401320,Roane county schools,1132,44.0,54.32355555555556,10.323555555555558
West virginia,5401350,Summers county schools,774,36.0,54.32355555555556,18.323555555555558
West virginia,5401380,Taylor county schools,1199,42.0,54.32355555555556,12.323555555555558
West virginia,5401410,Tucker county schools,438,47.0,54.32355555555556,7.323555555555558
West virginia,5401440,Tyler county schools,645,56.0,54.32355555555556,1.6764444444444422
West virginia,5401470,Upshur county schools,1901,39.0,54.32355555555556,15.323555555555558
West virginia,5401500,Wayne county schools,3455,38.0,54.32355555555556,16.323555555555558
West virginia,5401530,Webster county schools,682,48.0,54.32355555555556,6.323555555555558
West virginia,5401560,Wetzel county schools,1323,41.0,54.32355555555556,13.323555555555558
West virginia,5401590,Wirt county schools,505,40.0,54.32355555555556,14.323555555555558
West virginia,5401620,Wood county schools,6533,49.0,54.32355555555556,5.323555555555558
West virginia,5401621,Wv schools for the deaf and the blind,61,,54.32355555555556,
West virginia,5401650,Wyoming county schools,1981,44.0,54.32355555555556,10.323555555555558
Wisconsin,5500013,Lake country school district,336,76.0,54.32355555555556,21.676444444444442
Wisconsin,5500016,Blair-taylor school district,322,42.0,54.32355555555556,12.323555555555558
Wisconsin,5500017,River ridge school district,280,50.0,54.32355555555556,4.323555555555558
Wisconsin,5500030,Abbotsford school district,353,37.0,54.32355555555556,17.323555555555558
Wisconsin,5500039,Downtown montessori agency,96,,54.32355555555556,
Wisconsin,5500041,Central city cyberschool agency,252,28.0,54.32355555555556,26.323555555555558
Wisconsin,5500042,Milwaukee academy of science agency,424,18.0,54.32355555555556,36.32355555555556
Wisconsin,5500045,21st century preparatory school agency,235,34.0,54.32355555555556,20.323555555555558
Wisconsin,5500047,Dlh academy agency,160,,54.32355555555556,
Wisconsin,5500048,Milwaukee college preparatory school -- 36th street agency,290,55.0,54.32355555555556,0.6764444444444422
Wisconsin,5500050,Tenor high school agency,63,,54.32355555555556,
Wisconsin,5500052,Trevor-wilmot consolidated school district,347,62.0,54.32355555555556,7.676444444444442
Wisconsin,5500056,Gresham school district,155,,54.32355555555556,
Wisconsin,5500057,Seeds of health elementary program agency,263,43.0,54.32355555555556,11.323555555555558
Wisconsin,5500058,Chequamegon school district,390,48.0,54.32355555555556,6.323555555555558
Wisconsin,5500059,Bruce guadalupe agency,571,55.0,54.32355555555556,0.6764444444444422
Wisconsin,5500060,Adams-friendship area school district,796,39.0,54.32355555555556,15.323555555555558
Wisconsin,5500061,Chetek-weyerhaeuser area school district,453,50.0,54.32355555555556,4.323555555555558
Wisconsin,5500062,King's academy agency,113,,54.32355555555556,
Wisconsin,5500063,Urban day school agency,181,,54.32355555555556,
Wisconsin,5500064,Veritas high agency,53,,54.32355555555556,
Wisconsin,5500065,Milwaukee scholars charter school agency,287,13.0,54.32355555555556,41.32355555555556
Wisconsin,5500066,Milwaukee collegiate academy agency,34,,54.32355555555556,
Wisconsin,5500067,Milwaukee math and science academy agency,156,,54.32355555555556,
Wisconsin,5500068,North point lighthouse charter school agency,119,,54.32355555555556,
Wisconsin,5500069,Escuela verde agency,13,,54.32355555555556,
Wisconsin,5500070,Woodlands school east agency,25,,54.32355555555556,
Wisconsin,5500071,Rocketship southside community prep agency,110,,54.32355555555556,
Wisconsin,5500072,Milwaukee college prep school: lola rowe north campus agency,265,35.0,54.32355555555556,19.323555555555558
Wisconsin,5500113,Woodlands school agency,203,59.0,54.32355555555556,4.676444444444442
Wisconsin,5500114,Capitol west academy agency,157,,54.32355555555556,
Wisconsin,5500120,Albany school district,174,,54.32355555555556,
Wisconsin,5500150,Algoma school district,317,56.0,54.32355555555556,1.6764444444444422
Wisconsin,5500180,Alma school district,131,,54.32355555555556,
Wisconsin,5500210,Alma center school district,322,48.0,54.32355555555556,6.323555555555558
Wisconsin,5500240,Almond-bancroft school district,221,49.0,54.32355555555556,5.323555555555558
Wisconsin,5500270,Altoona school district,773,55.0,54.32355555555556,0.6764444444444422
Wisconsin,5500300,Amery school district,789,61.0,54.32355555555556,6.676444444444442
Wisconsin,5500330,Tomorrow river school district,527,59.0,54.32355555555556,4.676444444444442
Wisconsin,5500360,Antigo unified school district,1176,47.0,54.32355555555556,7.323555555555558
Wisconsin,5500390,Appleton area school district,7388,51.0,54.32355555555556,3.323555555555558
Wisconsin,5500420,Arcadia school district,578,51.0,54.32355555555556,3.323555555555558
Wisconsin,5500450,Argyle school district,163,,54.32355555555556,
Wisconsin,5500510,Ashland school district,1074,45.0,54.32355555555556,9.323555555555558
Wisconsin,5500540,Ashwaubenon school district,1591,54.0,54.32355555555556,0.3235555555555578
Wisconsin,5500570,Athens school district,178,,54.32355555555556,
Wisconsin,5500600,Auburndale school district,443,55.0,54.32355555555556,0.6764444444444422
Wisconsin,5500630,Augusta school district,328,45.0,54.32355555555556,9.323555555555558
Wisconsin,5500720,Baldwin-woodville area school district,807,66.0,54.32355555555556,11.676444444444442
Wisconsin,5500750,Unity school district,497,42.0,54.32355555555556,12.323555555555558
Wisconsin,5500780,Bangor school district,272,58.0,54.32355555555556,3.676444444444442
Wisconsin,5500810,Baraboo school district,1508,50.0,54.32355555555556,4.323555555555558
Wisconsin,5500840,Barneveld school district,222,56.0,54.32355555555556,1.6764444444444422
Wisconsin,5500870,Barron area school district,629,47.0,54.32355555555556,7.323555555555558
Wisconsin,5500900,Bayfield school district,190,,54.32355555555556,
Wisconsin,5500960,Beaver dam unified school district,1780,51.0,54.32355555555556,3.323555555555558
Wisconsin,5500990,Belleville school district,504,59.0,54.32355555555556,4.676444444444442
Wisconsin,5501020,Belmont community school district,184,,54.32355555555556,
Wisconsin,5501050,Beloit school district,3352,33.0,54.32355555555556,21.323555555555558
Wisconsin,5501080,Beloit turner school district,791,54.0,54.32355555555556,0.3235555555555578
Wisconsin,5501110,Benton school district,116,,54.32355555555556,
Wisconsin,5501140,Berlin area school district,792,43.0,54.32355555555556,11.323555555555558
Wisconsin,5501170,Birchwood school district,171,,54.32355555555556,
Wisconsin,5501230,Wisconsin heights school district,370,57.0,54.32355555555556,2.676444444444442
Wisconsin,5501260,Black river falls school district,884,40.0,54.32355555555556,14.323555555555558
Wisconsin,5501310,Pecatonica area school district,212,50.0,54.32355555555556,4.323555555555558
Wisconsin,5501350,Bloomer school district,566,52.0,54.32355555555556,2.323555555555558
Wisconsin,5501470,Bonduel school district,410,57.0,54.32355555555556,2.676444444444442
Wisconsin,5501500,Boscobel area school district,389,39.0,54.32355555555556,15.323555555555558
Wisconsin,5501530,North lakeland school district,104,,54.32355555555556,
Wisconsin,5501560,Bowler school district,193,,54.32355555555556,
Wisconsin,5501590,Boyceville community school district,355,51.0,54.32355555555556,3.323555555555558
Wisconsin,5501650,Brighton #1 school district,131,,54.32355555555556,
